Date,S&P_Movement,GOLD,OIL,SILVER,PLATINUM,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Volume,S&P_Open,Next_S&P_Open,S&P_High,S&P_Low,S&P_Close,S&P_Volume,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Volume,DAX_Open,DAX_High,DAX_Low,DAX_Close,DAX_Volume,ASX_Open,ASX_High,ASX_Low,ASX_Close,ASX_Volume,HANGSENG_Open,HANGSENG_High,HANGSENG_Low,HANGSENG_Close,HANGSENG_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Volume,FOREX_AUS,FOREX_EUR,FOREX_NZ,FOREX_UK,FOREX_BR,FOREX_CAN,FOREX_CHINA,FOREX_DEN,FOREX_HK,FOREX_IND,FOREX_JAP,FOREX_KOR,FOREX_MAL,FOREX_MEX,FOREX_NOR,FOREX_SWE,FOREX_SOUTHAFR,FOREX_SINGA,FOREX_SRI,FOREX_SWI,FOREX_TAI,FOREX_THAI,FOREX_VEN
1/18/2000,1,0.45,0.32,-0.01,0,13.929931,56.050049,7.48999,66.540039,-71400000,15.46997,-10.010009,-7.849976,1.619995,-10.010009,-29200000,99.84082,-30.16015,-66.08007,-162.26074,-66610000,84.729981,9.439941,-59.110352,-186.779785,1919900,-47.5,-47.5,-47.5,-47.5,0,-90.37988,-26.43946,33.69043,214.64063,0,1.559999,1.479999,1.459999,1.84,0,-0.0025,-0.0007,-0.0042,0.0027,-0.0108,0.0005,-0.0004,0.009,1.00E-04,0.05,-0.37,2,0,-0.014,0.013,-0.006,0.014,-0.0017,-0.5,-0.0003,0.06,-0.15,0.0021
1/19/2000,0,1.85,-0.14,-0.01,12,56.620118,16.649902,31.520019,20.47998,66980000,-10.010009,0.760009,-3.760009,-2.619995,0.760009,31100000,-183.9502,-145.44043,-90.44043,-71.35938,-7130000,-196.899902,-196.290039,-66.739746,18.919922,-3146200,32,32,32,32,0,143.36035,-82.03027,-315.79981,-513.86036,0,0.760001,0.530001,0.470002,0.219999,0,-0.0006,-0.0006,-0.0015,0.0058,-0.0012,0.0025,0.0004,0.0095,0.0008,0,-0.1,7,0,-0.023,-0.01,0.019,0.025,0.0018,0.35,0.0023,-0.04,0,-0.0009
1/20/2000,0,0.45,0.09,0.01,2,88.790039,62.700196,58.879883,38.219727,199090000,0.760009,-10.330078,4.319946,-10.140015,-10.330078,12900000,-44.95019,-15.97949,-181.0293,-138.06054,-1860000,30.669921,120.560059,89.689942,21.620117,2765100,-39.100098,-39.100098,-39.100098,-39.100098,0,-371.33984,-371.33984,-114.25,-60.03027,0,-0.840001,0.44,-0.260001,0.030001,0,0.0032,0.0018,-0.0023,0.01,-0.0145,-0.0043,-0.0003,-0.0225,-0.0003,0,0.06,-8,0,-0.01,-0.023,-0.019,-0.014,0.0012,-0.25,-0.005,0,-0.12,0.001
1/21/2000,0,-0.35,0.92,0.06,-5,31.589843,10.649902,24.689942,45.890136,72380000,-10.330078,-4.209961,-12.529907,1.059937,-4.209961,109100000,-134.03027,-171.10059,-42.5,-99.58985,14610000,7.720215,-127.049805,-136.870118,-119.910156,1060300,0,0,0,0,0,-252.79981,-227.33985,-174.33007,-106.89941,0,0.24,-0.69,-0.68,-0.93,0,-0.0045,-0.0033,-0.0028,-0.0034,0.0015,-0.0064,1.00E-04,0.0295,-0.0003,0,-0.49,2,0,0.039,0.022,0.025,0.028,0.0045,0.35,0.0058,0,-0.05,0
1/24/2000,1,-0.55,-0.16,0.01,14,53.729981,65.149902,-72.989746,-139.319824,65370000,-4.209961,-39.829956,0.909912,-44.179932,-39.829956,-94000000,-104.31934,-21.09961,-315.21094,-243.54004,-3100000,-116.110351,-11.200195,-17.969726,-60.759766,-13998800,-24.699951,-24.699951,-24.699951,-24.699951,0,138.88965,293.38965,116.46972,59.13965,0,-0.119999,2.530001,0.93,3.25,0,-0.0077,-0.0081,-0.0043,0.0016,-0.012,-0.002,-0.0006,0.0555,0.0003,0.02,0.56,-3.5,0,0.038,0.027,0.033,0.0395,0.0015,-0.35,0.0117,0,0.07,0.0005
1/25/2000,0,0.8,0.22,0.05,5,-165.629883,-135.520019,-66.800049,71.330078,-245420000,-39.829956,8.5,-39.829956,-6.930054,8.5,-42100000,-240.98047,-286.98047,-33.81933,21.71973,6490000,-59.509766,-164.419922,-112.330078,-122.350097,11296700,0,0,0,0,0,-140.25977,-263.53027,-109.87988,-64.50977,0,2.360001,-0.16,1.440001,-1.05,0,-0.0002,0.0022,0.0007,-0.0038,0.012,-0.0011,-0.0003,-0.016,0.0005,-0.03,0.35,2.5,0,0.04,0.01,-0.005,-0.0058,0.0042,0.5,-0.0005,0,-0.03,0.0011
1/26/2000,0,-2.1,-0.06,0,-7,49.970215,7.090332,41.399902,-97.500244,-26630000,8.5,-5.940063,-1.53003,11.670044,-5.940063,43600000,14.88965,51.51074,119.12988,3.10058,-20390000,-90.030273,52.850098,28.409668,159.72998,-4172100,2.699951,2.699951,2.699951,2.699951,0,71.26954,302.5,254.50977,324.67969,0,-0.880001,-1.09,-0.42,0.010001,0,-0.0037,-0.003,-0.0008,-0.0087,0.001,-0.001,-0.0004,0.021,0.0005,0.06,-0.02,0.8,0,-0.0075,0.0315,0.0075,0.0133,0.0083,-0.05,0.0017,0,0.21,-1.00E-04
1/27/2000,0,-0.35,-0.27,-0.04,9,-54.220215,-34.630371,-96.319824,-30.349853,81460000,-5.940063,-5.529907,6.130005,-29.170044,-5.529907,12200000,9.7002,33.10938,-87.17969,-4.9707,5440000,145.370117,188.939941,106.600097,156.759766,3206600,13.200196,13.200196,13.200196,13.200196,0,295.41015,472.45996,295.41015,490.08984,0,-0.539999,1.199998,-0.42,0.51,0,0.0045,-0.0121,0.0012,-0.0032,-0.001,-0.0029,1.00E-04,0.092,0,-0.02,-0.94,-2.8,0,0.0025,0.08,0.0865,0.052,-0.002,0.05,0.0215,-0.02,-0.02,0
1/28/2000,1,1.2,-0.32,0.17,32,-110.360107,-91.779785,-117.360108,-152.489991,-182090000,-5.529907,-38.400025,-20.299926,-14.790039,-38.400025,-33700000,-10.62989,-139.21973,-179.63086,-289.14941,-11190000,144.589844,44.709961,95.840332,-59.529785,-7979000,0,0,0,0,0,591.86035,390.56054,563.16016,268.13086,0,1.379999,2.150002,1.139999,2.599998,0,-0.0285,-0.0125,-0.0202,-0.0153,0.01,0.0145,-0.0002,0.0915,-0.0005,0.02,2.24,-4,0,0.061,0.1225,0.205,0.1305,0.017,-0.4,0.0168,-0.08,0.19,0
1/31/2000,1,-3.45,0.49,-0.12,1,-136.299805,-107.850098,-108.199951,53.28003,-108740000,-38.400025,34.299927,-4.080079,-6.059936,34.299927,-102000000,-289.15039,-68.25,-34.12988,201.66015,8790000,-73.769532,-160.339844,-223.950195,-231,5428900,7.699951,7.699951,7.699951,7.699951,0,-163.0205,-426.69042,-578.54981,-653.60059,0,3.030001,0.889999,1.770001,-1.189998,0,0.0117,-0.0008,0.0083,-0.0028,0.012,0.0022,-0.0004,0.0165,0.001,0,0.18,3,0,0.059,0.031,-0.005,-0.045,-0.009,0.45,0.001,0,-0.1,0.0008
2/1/2000,0,-0.3,0.27,-0.01,-5,87.22998,112.699951,163.810059,111.629882,-109390000,34.299927,14.820068,18.01001,34.650024,14.820068,-12800000,201.9707,116.65039,206.32031,100.51954,-8770000,-213.120117,-2.020019,24.580078,214.859863,6799700,38,38,38,38,0,-288.79004,-124.64942,135.63965,121.52051,0,-2.350001,-2.69,-1.65,-1.5,0,-0.0067,-0.0026,-0.0049,-0.0032,-0.007,-0.0049,-0.0003,0.0115,-0.0003,-0.03,0.34,3,0,-0.043,-0.024,-0.047,-0.0325,-0.002,0.05,0.0045,1,-0.04,0.0005
2/2/2000,1,2.6,-0.2,-0.05,9,97.959961,72.590088,139.599853,21.979981,129640000,14.820068,-0.160034,8.119995,18.699951,-0.160034,57600000,99.89942,45.60938,79.11035,-37.84961,-18940000,222.449707,119.82959,197.589844,121.490234,-4931200,32.099853,32.099853,32.099853,32.099853,0,147.2998,193.51953,167.09961,135.95996,0,-1.41,0,-0.67,-0.33,0,0.0045,0.0037,-0.0006,-0.009,-0.01,-0.0033,-1.00E-04,-0.023,-0.0002,0.03,0.73,4,0,-0.022,-0.052,-0.06,0.0025,-0.0005,-0.3,-0.0038,-0.95,0.14,0.0008
2/3/2000,0,-0.55,0.45,-0.01,8,75.619873,85.310059,34.090088,137.020019,194450000,-0.160034,15.849976,5.170044,-4.96997,15.849976,107900000,-27.15918,-39.41016,-144.81054,10.24023,14460000,112.300293,182.510254,95.709961,182.309571,17127800,-23.699951,-23.699951,-23.699951,-23.699951,0,48.03027,52.11035,-44.70996,178.29981,0,-0.300001,-1.01,-0.690001,-1.110001,0,0.0027,0.0119,0.0069,-0.0035,-0.01,-0.0018,0.0008,-0.1015,0.0007,0,-0.48,-0.5,0,-0.065,-0.067,-0.131,-0.025,-0.006,0.3,-0.0247,0,-0.06,-1.00E-04
2/4/2000,0,8.6,-0.12,0.06,4,107.5,83.779785,143.670166,33.160157,29120000,15.849976,-0.599976,10.130005,22.109985,-0.599976,-101400000,3.88965,9.93067,100.75976,-49.64062,-12040000,179.819824,137.22998,203.72998,90.350097,-7786000,0,0,0,0,0,0,0,0,0,0,-1.949999,-1.96,-1.239999,-0.469999,0,-0.0072,-0.0127,-0.0037,-0.011,-0.002,0.005,0.0007,0.106,-0.0002,0,-0.38,-0.5,0,-0.029,0.112,0.086,0.0285,0.0005,0,0.0215,0,-0.04,0.0003
2/7/2000,1,19.05,0.46,0.24,12,31.879883,27.120117,15.540039,77.629883,-125910000,-0.599976,-0.130005,-8.76001,-7.300049,-0.130005,-127000000,-48.40039,-118.50977,-96.7998,-58.00977,-20930000,95.100098,-41,-67.75,-148.290039,-13925600,15.900147,15.900147,15.900147,15.900147,0,0,0,0,0,0,2.199999,1.5,2.1,1.25,0,0.0024,0.0023,0.0006,0.0002,-0.003,-0.001,0,-0.017,0.001,-0.01,1.21,-0.4,0,-0.045,-0.011,-0.003,0.0045,0.0028,-0.05,-0.0044,0,0.2,0
2/8/2000,0,-16.45,-0.33,-0.23,-8,95.979981,106.520019,125.269532,105.72998,345640000,-0.130005,17.479981,14.679932,10.910034,17.479981,129600000,-61.70996,52.11914,58.04004,51.80957,23230000,-155.180176,119.759766,-7.209961,253.560059,8655100,15.299804,15.299804,15.299804,15.299804,0,284.29981,275.89942,237.45996,260.61035,0,-1.289999,-1.19,-1.620001,-1.540001,0,0.0014,0.0079,0.0004,0.0188,-0.005,0.0016,0,-0.0635,-0.0011,-0.01,0.84,-0.1,0,-0.034,-0.0755,-0.065,0.0085,0.001,0.1,-0.0125,-0.05,-0.11,0.0005
2/9/2000,1,12.35,-0.17,0.04,36,90.17041,32.279786,-7.269532,-64.259766,-195590000,17.479981,-30.02002,2.720093,-12.589966,-30.01001,2800000,44.56054,-74.23926,-205.41016,-258.43945,-340000,271.070313,106.010254,262.890137,79.22998,7432900,42.400147,42.400147,42.400147,42.400147,0,376.97949,681.9707,516.55957,590.73047,0,-0.139999,0.82,0.120001,1.65,0,-0.0008,0.0052,-0.002,0.001,0.005,-0.003,0,-0.0415,1.00E-04,0.02,-0.48,-5.5,0,-0.003,-0.0385,-0.051,0.021,-0.005,0,-0.0069,-0.1,-0.09,0.0007
2/10/2000,0,0.4,-0.12,0.08,-5,-70.02002,24.910156,-5.050293,122.389649,38000000,-30.02002,5.130005,-22.450073,-5.21997,5.119995,8300000,-250.90039,-210.57031,-92.44922,-55.53028,-12160000,50.389648,32.709961,-29.660156,80.160157,1937700,-25,-25,-25,-25,0,222.91992,-93.81055,68.69141,25.70898,0,1.82,0.649999,1.459999,0.17,0,-0.0025,-0.0049,0.0015,-0.0058,0,0.0057,0,0.043,0.001,-0.07,-0.37,-3,0,0.0375,0.03,0.041,0.0225,0.0011,-0.78,0.0048,0,-0.13,0.0003
2/11/2000,1,2.5,0.5,-0.02,-4,99.169922,4.120117,2.850098,-90.179688,-75000000,5.130005,-29.709961,-5.27002,-27.540039,-29.709961,-33100000,-59.28027,-99.61035,-249.44043,-218.41992,37150000,107.290039,102.819824,89.839844,-97.720215,28911700,0,0,0,0,0,344.58008,779.56055,498.80859,535.13086,0,-0.42,1.25,0.07,1.35,0,-0.0038,-0.0018,-0.002,-0.0134,-0.003,0.0015,0,0.019,-0.0006,0.07,0.25,-6,0,-0.0135,0.037,0.023,0.0185,0.0018,0.78,0.0025,-0.02,0.01,-0.0005
2/14/2000,1,-3.15,0.21,-0.11,5,-54.950195,-53.830078,-5,23.09961,-137740000,-29.709961,2.819946,-21.899902,1.640014,2.819946,-98400000,-206.98926,-89.63965,73.83985,94.62988,-26300000,-155.350097,-151.699707,-43.959961,33.25,-54117400,-15,-15,-15,-15,0,522.10156,285.61914,83.53125,-191.33984,0,1.729999,0.09,1.45,-0.040001,0,-0.0003,-0.0064,-0.0047,-0.0033,0.002,0.0032,-0.0009,0.046,-0.0014,0,-0.34,13,0,-0.03,0.036,0.071,-0.006,0.0028,0.05,0.013,0.09,0.06,0.0002
2/15/2000,0,-4.1,0.09,-0.03,-5,-18.859863,4.660156,-64.439941,2.220215,108080000,2.819946,12.110108,12.789917,-4.280029,12.110108,164800000,88.5,214.07031,63.68066,198.25,16080000,67.40039,39.580078,-146.169922,-248.669922,9049500,-1.900147,-1.900147,-1.900147,-1.900147,0,-289.10156,-642.29883,-559.15039,-500.80078,0,-0.59,-0.139999,-1.43,-1.459999,0,0.0021,0.0051,0.0002,0.006,0.014,0.0038,-0.0002,-0.0377,0.001,-0.01,0.1,0,0,-0.0055,0.0035,0.001,0,-0.0015,0.1,-0.0105,0.03,0.03,0.0008
2/16/2000,1,-1.75,-0.01,0.01,15,11.669921,37.02002,122.560058,6.879882,73200000,12.110108,-14.380005,-3.169922,9.329956,-14.380005,-73300000,191.66992,-21.40039,66.92969,-156.67968,-20040000,-235.15039,-103.070313,-53.479981,94.189941,13930600,-9.599853,-9.599853,-9.599853,-9.599853,0,-486.26953,-152.02148,184.06055,355.23047,0,-0.879999,-0.92,-0.1,0.59,0,1.00E-04,0.0008,0.0029,0.009,-0.008,-0.0065,0,-0.0073,0.0004,0.11,0.63,-2,0,-0.016,-0.0125,-0.0105,-0.0175,0.0073,-0.34,-0.0028,-0.03,0.18,0.0002
2/17/2000,0,2.25,-0.57,0.03,15,55.819825,75.5,31.089844,121.27002,226310000,-14.380005,0.589966,-4.670044,-5.51001,0.589966,16000000,-146.06054,-69.80957,-106.79981,-46.83985,32550000,77.060058,40.560059,51.370118,90.209961,-5444700,-25.900147,-25.900147,-25.900147,-25.900147,0,304.80078,84.20117,37.33008,-62.16016,0,-0.300001,-0.35,-0.110001,-0.34,0,0.0019,0.0021,0.0038,0.001,0.002,0.0002,-0.0005,-0.012,0.0001,-0.07,0.89,2,0,0.0265,0.046,0.0105,-0.0125,0.0027,0.24,-0.0028,0,0.07,0.0019
2/18/2000,0,-1.2,-0.28,-0.03,-55,80.710449,11.310058,-40.140137,-137.179688,-110030000,0.589966,0,-11.290039,-34.75,-42.170044,7500000,-51.18946,-154.11035,-254.62988,-295.05078,13100000,106.070313,21.419922,149.47998,-6.75,3834100,0,0,0,0,0,-90.59961,-201.20117,-301.19141,-382.07031,0,0.470001,2.890001,0.740002,2.83,0,-0.0028,-0.0013,-0.0028,-0.0066,0,-0.001,0,0.006,-0.0007,0,0.61,1,0,-0.044,-0.028,-0.0075,0,-0.0002,-0.29,0.0008,0.045,0.34,-0.0004
2/21/2000,1,1.7,-0.33,0.01,10,0,0,0,0,0,0,-42.170044,0,0,0,0,0,0,0,0,0,-16.050293,-68.350098,-95.790039,16.75,-28324400,-17.899902,-17.899902,-17.899902,-17.899902,0,-572.66992,-550.84961,-332.44922,-276.79004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2000,1,-3,0.29,0,-13,-130.890137,-120.510254,-113.600097,-29.620117,-126120000,-42.170044,6.080078,-30.479981,-13.439941,6.080078,-62300000,-294.74023,-180.95996,-96.18066,85.32031,-14590000,12.040039,134.970215,92.649902,17.410156,26678700,4.100098,4.100098,4.100098,4.100098,0,-117.69043,-34.51953,-360.15039,-67.2002,0,2.539999,1.75,2.099998,-0.139999,0,-0.0035,0.021,0.0008,0.0181,0.008,0.0083,1.00E-04,-0.1575,0.0017,-0.03,0.16,6,0,0.073,-0.112,-0.133,-0.012,0.0027,0.24,-0.0299,0.035,0.11,0.0004
2/23/2000,0,-0.25,0.7,0.02,-17,-25.950195,124.030274,110.370117,168.209961,120510000,6.080078,8.519897,12,10.559936,8.519897,13700000,74.99023,1.55957,61.12011,-79.10937,-9060000,39.450195,46.779785,79.470215,91.030274,-8408900,-1.5,-1.5,-1.5,-1.5,0,19.01953,81.07031,520.78027,121.62012,0,-0.709999,-2.75,-1.91,-1.970002,0,-0.0061,-0.0043,-0.0062,-0.0118,0.005,0.0056,0.0007,0.0325,0.0001,0.03,0.07,1,0,-0.014,0.0325,0.0375,0.022,0.0055,0,0.0099,0,-0.13,-1.00E-04
2/24/2000,0,-3.25,0.29,-0.05,-20,177.010254,52.05957,93.820312,67.319824,51250000,8.519897,-7.259887,-5.309936,-12.559936,-7.259887,221300000,-52.33984,-90.29004,-222.139647,-133.10059,52260000,77.089844,40.92041,-32.75,-58.44043,-3987100,11.599853,11.599853,11.599853,11.599853,0,198.61035,559.65039,215.44043,681.87012,0,-1.020001,0.57,0.590001,0.49,0,-0.0052,-0.0086,0.0012,-0.0066,-0.008,-0.0064,0,0.065,0.0004,-0.03,-0.16,8,0,-0.031,0.028,0.042,-0.006,0.0025,0.15,0.0118,0.05,0.13,0.0008
2/25/2000,1,-4.75,0.32,-0.06,-10,34.939941,42.900391,80.989746,-27.149902,-118550000,-7.259887,-20.070069,-2.660034,-0.729981,-20.070069,-149800000,-151.71094,-115.63965,-106.720703,-230.509763,-42300000,-28.219727,-36.360351,53.609863,98.150391,-4051000,0,0,0,0,0,766.93946,331.16016,392.83008,142.32031,0,-0.050001,-0.57,-0.57,0.820002,0,0.0031,-0.0168,0.0015,-0.0073,-0.008,-0.0082,0.0006,0.1335,0,0,0.03,-7,0,-0.004,0.1065,0.076,-0.017,-0.0055,0,0.0275,-0.05,-0.34,-0.0003
2/28/2000,1,-1.5,0.17,-0.09,12,-43.760254,-36.209961,-109.770019,-12.649902,-27430000,-20.070069,14.690064,-1.320069,-4.080078,14.690064,-38700000,-236.109374,24.12012,6.510743,176.530273,17990000,64.199707,-29.469727,-148.459961,-151.550293,-2754800,13.400147,13.400147,13.400147,13.400147,0,155.21093,332.30859,-266.93945,-216.54102,0,1.770001,0.82,0.51,-0.520001,0,-0.0059,-0.0094,-0.0036,0.0027,0.005,0.0033,0,0.063,0,0.03,-1.81,-2,0,0.0245,0.0305,-0.0055,0.0605,0.0075,0,0.014,0,0.07,0.0004
2/29/2000,1,1.15,0.31,-0.01,13,71.570313,71.739746,170.75,118.839843,290770000,14.690064,18.369995,8.810059,22.980103,18.369995,177800000,184.919924,48.40039,187.389647,89.65918,-21870000,-142,-47.010254,98.669922,57.419922,288700,62.599853,62.599853,62.599853,62.599853,0,-294.50976,-456.69922,383.25976,185,0,-2.14,-2.310002,-0.85,-1.309999,0,0.0039,-0.0026,0.0019,-0.0155,-0.01,-0.0033,0,0.0265,0.0003,-0.03,0.71,-3.69,0,-0.038,0.0385,0.0605,-0.0325,0.0052,0,0.005,-0.04,0.18,0.0003
3/1/2000,1,-0.75,0.77,0.02,-15,86.179687,98.439941,95.649902,87.390137,143500000,18.369995,12.769897,13.829956,18.369995,12.769897,69800000,88.53027,-18.61035,54.59961,9.62012,25420000,54.399903,68.649903,27.700196,83.380371,10586500,32.600098,32.600098,32.600098,32.600098,0,127.05859,-14.63086,-403.77148,-325.84961,0,-1.11,-1.16,-1.83,-1.730002,0,-0.0088,0.0057,-0.0012,0.0069,0,-0.0035,0,-0.051,-0.0009,-0.02,-2.78,-2.81,0,-0.0015,-0.0695,-0.0635,0.0125,-0.0055,0,-0.0097,-0.01,-0.02,0.0005
3/2/2000,1,-3,0.34,0.01,-13,83.990235,32.109864,-27.369629,-29.570312,-95260000,12.769897,2.570069,3.100098,3.929932,2.570069,-75500000,7.33008,26.05957,18.93066,26.99023,-10270000,75.600097,181.65039,21.330078,217.839844,-3573400,12.800049,12.800049,12.800049,12.800049,0,-271.20898,-157.03906,151.62109,93.22071,0,-1.029999,-0.619999,-0.48,-0.58,0,0.001,-0.0081,0.0025,-0.0084,-0.01,0.0073,1.00E-04,0.0716,1.00E-04,0.02,0.27,-8,0,-0.022,0.0909,0.1185,0.0155,0.0032,0.15,0.0146,0,-0.11,0.0008
3/3/2000,0,-1.4,-0.29,-0.05,3,29.199707,85.780273,108.369629,160.280273,-550000,2.570069,27.410034,24.319946,11.410034,27.410034,-48300000,35.67969,231.12988,67.62989,202.28028,3950000,231.379883,71.819824,234.639648,14.259765,-4560800,0,0,0,0,0,-92.50977,243.51953,26.23047,348.42968,0,-1.640001,-2.059999,-1.739999,-1.85,0,0.0005,-1.00E-04,0,0.0045,-0.015,-0.0033,0.0002,-0.0031,0.0008,0,0.43,0,0,-0.026,-0.0054,0.01,0.122,0.0039,0,-0.0002,0,0.01,0.0003
3/6/2000,0,0.3,0.25,0,5,89.640136,65.359863,74.060059,-9.939941,-120950000,27.410034,-17.890015,-1.140015,2.98999,-17.890015,-121300000,187.83984,-59.56933,-49.63965,-196.7002,-37870000,7.810059,8.109864,50.630371,15.75,-12867500,-0.100098,-0.100098,-0.100098,-0.100098,0,597.41992,493.29102,705.16992,473.51954,0,0.399999,1.699999,1.139999,2.290001,0,-0.0066,-0.0015,-0.0068,-0.0078,0.003,0.0045,-0.0004,0.0135,0.0002,-0.02,-0.06,-1.2,0,0.0025,0.0155,-0.0285,0.01,-1.00E-04,0.1,0.0038,0.05,0.09,0.0002
3/7/2000,1,0.95,1.85,0.04,-2,56.320313,26.629883,-58,-57.010254,140830000,-17.890015,-35.660034,-10.530029,-34.76001,-35.660034,285100000,-161.34961,-154.81055,-368.800782,-374.469727,105590000,11.140136,105.570312,-2.880371,89.19043,33213800,-24.600098,-24.600098,-24.600098,-24.600098,0,155.5,21.56836,-29.23047,106.59961,0,1.860001,2.75,1.91,2.809999,0,0.0019,-0.0043,0.0026,0.004,0,-0.0028,-1.00E-04,0.032,0.0005,0,-1.54,-0.6,0,-0.0325,0.0235,0.0175,0.023,-0.0053,-0.1,0.006,-0.05,-0.04,0
3/8/2000,1,1.45,-0.52,0.01,9,-71.110352,-83.639648,-107.739746,49.419922,-136280000,-35.660034,11.079956,-25.419922,-3.369995,11.079956,-111100000,-396.91992,-310.250002,-20.870118,60.5,-54870000,98.75,-38.47998,27.060059,-77.970215,-3021900,-19.899902,-19.899902,-19.899902,-19.899902,0,31.10938,182.1914,-147.98046,86.07031,0,2.33,0.710001,1.24,-0.489999,0,0.0059,0.0016,0.0039,0.0083,0.007,0.0065,0.0002,-0.01,0.0005,0.02,0.69,0.5,0,-0.013,0.018,0.047,-0.0405,-0.0059,-0.25,-0.004,0.01,-0.12,0.0002
3/9/2000,0,-0.7,-2.3,0,-6,-7.779785,124.819824,135.429687,149.600097,-13320000,11.079956,34.98999,28.029907,11.26001,34.98999,-80000000,54.599609,91.840822,7.140625,154.200197,-35950000,-85.770019,-12.760254,-72.189942,-37.850098,6199400,1.300049,1.300049,1.300049,1.300049,0,344.19922,190.88868,290.04101,-314.40039,0,-0.39,-1.020001,-1.279999,-1.610001,0,0.0061,0.0108,0.0042,-0.004,-0.019,-0.0022,1.00E-04,-0.083,-0.0003,-0.02,-0.44,3.8,0,0.0205,-0.061,-0.1275,-0.08,-0.006,0,-0.0175,-0.01,-0.01,0.0008
3/10/2000,0,-0.25,-0.14,0.03,6,147.259766,84.560059,181.780274,1.760254,-14640000,34.98999,-6.619995,11.640015,34.189941,-6.619995,15800000,153.259771,80.65918,168.309571,-81.910157,10080000,-31.700195,-8.609863,75.319825,26.800293,-14644000,0,0,0,0,0,-303.81836,-248.32032,-39.74023,194.83008,0,-3.290001,-2.489999,-1.360001,-0.969999,0,-0.0019,-0.0025,0.0033,-0.0022,0.003,0.0005,-0.0002,0.0235,0.0006,0.02,-0.18,-2.8,0,0.025,0.002,-0.0035,-0.015,-0.0045,0.15,0.0066,0,-0.08,0.0002
3/13/2000,0,0.4,0.28,-0.02,0,-181.310059,-104.79004,-200.090332,-141.379883,-255900000,-6.619995,-11.449951,-15.069946,-27.22998,-11.449951,-122700000,-97.330083,-92.839845,-171.719727,18.30957,-11230000,24.550293,-85.240235,-322.199707,-282.100097,-6809800,-10.600098,-10.600098,-10.600098,-10.600098,0,-77.3418,-215.25976,-681.41016,-735.17969,0,2.140002,1.569999,1.15,1.61,0,0.0029,-0.0011,-0.0017,-0.0011,0.011,0.0039,-0.0004,0.006,-0.0006,0,-0.95,0.8,0,-0.0045,0.024,-0.002,0.0475,0.0033,0.25,0.0041,0,0.08,-0.0002
3/14/2000,1,-1.9,-0.42,0,6,118.280274,-14.239746,-132.649903,-200.610351,241550000,-11.449951,-24.469971,-3.239991,-5.689942,-24.469971,77900000,46.450195,44.750005,75.700195,-135.889649,-130000,-281.27002,-234.040039,-0.209961,-43.800293,-601100,-19,-19,-19,-19,0,-524.71875,-566.01953,-55.63086,-167.51953,0,-0.280001,1.15,0.34,1.56,0,-0.0025,-0.0004,-0.0029,-0.0057,-0.011,0.0018,-1.00E-04,0,0.0003,-0.01,-0.47,-2.6,0,0.006,0.024,-0.021,0.005,0.0027,-0.43,0.0013,-0.01,-0.06,0.0006
3/15/2000,1,0.4,-0.8,0,-1,-238.870118,-255.050293,-152.689941,-124.009766,-40020000,-24.469971,33,2.839966,-2.160034,32.989991,208800000,-149.519531,136.90039,-34.75,320.169926,18840000,-62.589844,-123.82959,-218.340332,-235.589844,14763800,12.100098,12.100098,12.100098,12.100098,0,-278.59961,-318.94922,-283.84961,-181.96094,0,1.91,0.35,-0.35,-2.07,0,-0.0015,0.0052,-0.0019,0.0005,0.0022,0.0048,-0.0002,-0.038,0.0002,0.01,0.73,0.1,0,0.018,-0.026,-0.0055,0.035,0.0055,0,-0.0097,0.01,0.29,0.0006
3/16/2000,1,-1.8,-0.06,0.03,3,-100,-40.680175,-98.819824,134.77002,103710000,33,66.319947,60.479981,35.160034,66.329956,179500000,331.429689,452.25976,361.849606,499.18945,48870000,-216.560058,15.07959,4.880371,169.5,13831800,28.599853,28.599853,28.599853,28.599853,0,-72.07031,-75.06055,-238.12988,-388.19922,0,-3.01,-2.84,-1.49,-1.57,0,-0.0018,0.0014,-0.0007,0.0017,-0.0042,0.0044,-1.00E-04,-0.0205,-1.00E-04,-0.07,0.05,-0.5,0,-0.012,-0.011,0.0025,-0.025,-0.003,0.02,-0.0025,0.065,-0.2,0.0008
3/17/2000,0,-3.45,-0.1,-0.03,-2,43.589844,88.180175,246.929687,80.739746,-349980000,66.319947,6,18.859985,61.169922,6,-187200000,490.40039,130.91992,428.96973,-35.36914,-5960000,178.350097,186.260254,157.879883,126.959961,445509200,0,0,0,0,0,-87.19141,269.75,302.13965,723.99023,0,-0.39,0.639999,0.58,1.600001,0,-0.004,-0.0016,-0.0033,-0.0042,0.001,0.0004,0.0008,0.011,0.0003,0.07,0.47,-0.7,0,-0.003,0.0025,-0.028,0.02,0.0041,0.36,0.0027,-0.075,0.01,-0.0003
