Date,EUR,AUD,JPY
1/3/2000,1.0155,0.6591,101.7
1/4/2000,1.0309,0.6562,103.09
1/5/2000,1.0335,0.655,103.77
1/6/2000,1.0324,0.654,105.19
1/7/2000,1.0294,0.6548,105.17
1/10/2000,1.0252,0.6561,105.28
1/11/2000,1.0322,0.6575,106.09
1/12/2000,1.0281,0.6578,105.76
1/13/2000,1.027,0.6687,106.09
1/14/2000,1.0128,0.6665,105.86
1/17/2000,ND,ND,ND
1/18/2000,1.0121,0.664,105.49
1/19/2000,1.0115,0.6634,105.39
1/20/2000,1.0133,0.6666,105.45
1/21/2000,1.01,0.6621,104.96
1/24/2000,1.0019,0.6544,105.52
1/25/2000,1.0041,0.6542,105.87
1/26/2000,1.0011,0.6505,105.85
1/27/2000,0.989,0.655,104.91
1/28/2000,0.9765,0.6265,107.15
1/31/2000,0.9757,0.6382,107.33
2/1/2000,0.9731,0.6315,107.67
2/2/2000,0.9768,0.636,108.4
2/3/2000,0.9887,0.6387,107.92
2/4/2000,0.976,0.6315,107.54
2/7/2000,0.9783,0.6339,108.75
2/8/2000,0.9862,0.6353,109.59
2/9/2000,0.9914,0.6345,109.11
2/10/2000,0.9865,0.632,108.74
2/11/2000,0.9847,0.6282,108.99
2/14/2000,0.9783,0.6279,108.65
2/15/2000,0.9834,0.63,108.75
2/16/2000,0.9842,0.6301,109.38
2/17/2000,0.9863,0.632,110.27
2/18/2000,0.985,0.6292,110.88
2/21/2000,ND,ND,ND
2/22/2000,1.006,0.6257,111.04
2/23/2000,1.0017,0.6196,111.11
2/24/2000,0.9931,0.6144,110.95
2/25/2000,0.9763,0.6175,110.98
2/28/2000,0.9669,0.6116,109.17
2/29/2000,0.9643,0.6155,109.88
3/1/2000,0.97,0.6067,107.1
3/2/2000,0.9619,0.6077,107.37
3/3/2000,0.9618,0.6082,107.8
3/6/2000,0.9603,0.6016,107.74
3/7/2000,0.956,0.6035,106.2
3/8/2000,0.9576,0.6094,106.89
3/9/2000,0.9684,0.6155,106.45
3/10/2000,0.9659,0.6136,106.27
3/13/2000,0.9648,0.6165,105.32
3/14/2000,0.9644,0.614,104.85
3/15/2000,0.9696,0.6125,105.58
3/16/2000,0.971,0.6107,105.63
3/17/2000,0.9694,0.6067,106.1
3/20/2000,0.971,0.6065,106.5
3/21/2000,0.9703,0.61,106.91
3/22/2000,0.9608,0.6056,106.77
3/23/2000,0.9691,0.6041,107.45
3/24/2000,0.9724,0.6064,107.25
3/27/2000,0.9645,0.6114,107.13
3/28/2000,0.9614,0.6141,105.9
3/29/2000,0.9524,0.6124,105.6
3/30/2000,0.9594,0.6125,105.53
3/31/2000,0.9574,0.6062,102.73
4/3/2000,0.956,0.6073,104.82
4/4/2000,0.9588,0.6032,105.33
4/5/2000,0.9647,0.6053,105
4/6/2000,0.958,0.6016,104.78
4/7/2000,0.959,0.6003,105.33
4/10/2000,0.9588,0.5991,106.37
4/11/2000,0.9591,0.5957,106.95
4/12/2000,0.9551,0.597,105.86
4/13/2000,0.9524,0.5963,105.76
4/14/2000,0.9564,0.5972,105.12
4/17/2000,0.955,0.5913,104.19
4/18/2000,0.9477,0.5946,104.59
4/19/2000,0.9369,0.5957,104.94
4/20/2000,0.9376,0.5931,105.45
4/21/2000,0.9379,0.5925,105.88
4/24/2000,0.9396,0.5945,105.66
4/25/2000,0.9265,0.5956,105.71
4/26/2000,0.9217,0.589,106.46
4/27/2000,0.9083,0.5875,106.36
4/28/2000,0.9089,0.5837,107.98
5/1/2000,0.912,0.58,108.89
5/2/2000,0.9068,0.5857,108.63
5/3/2000,0.8891,0.59,109.14
5/4/2000,0.8907,0.5914,108.17
5/5/2000,0.8953,0.5935,108.53
5/8/2000,0.895,0.587,109.03
5/9/2000,0.9023,0.5828,109.61
5/10/2000,0.9097,0.5815,109.33
5/11/2000,0.9021,0.579,108.47
5/12/2000,0.908,0.581,108.74
5/15/2000,0.9138,0.5739,109.48
5/16/2000,0.9053,0.5773,109.75
5/17/2000,0.8921,0.5685,109.53
5/18/2000,0.8952,0.5703,108.7
5/19/2000,0.8946,0.5728,106.89
5/22/2000,0.9036,0.574,107.02
5/23/2000,0.9032,0.5747,106.72
5/24/2000,0.9096,0.5713,107.58
5/25/2000,0.9072,0.57,107.48
5/26/2000,0.931,0.5716,107.18
5/29/2000,ND,ND,ND
5/30/2000,0.9314,0.5768,106.44
5/31/2000,0.9328,0.5708,107.74
6/1/2000,0.9307,0.5721,108.74
6/2/2000,0.9432,0.579,108.15
6/5/2000,0.9471,0.5812,107.44
6/6/2000,0.957,0.5887,105.64
6/7/2000,0.96,0.59,105.5
6/8/2000,0.9548,0.5878,105.86
6/9/2000,0.9526,0.5864,106.78
6/12/2000,0.9544,0.5912,106.65
6/13/2000,0.9619,0.5973,106.79
6/14/2000,0.959,0.6007,106.89
6/15/2000,0.953,0.6015,106.52
6/16/2000,0.9648,0.6083,106.22
6/19/2000,0.9622,0.6024,105.74
6/20/2000,0.9557,0.6037,105.42
6/21/2000,0.9455,0.6026,105.5
6/22/2000,0.9398,0.5993,104.4
6/23/2000,0.9358,0.5964,104.59
6/26/2000,0.9382,0.5965,105.66
6/27/2000,0.9444,0.6012,105.53
6/28/2000,0.9444,0.6023,105.51
6/29/2000,0.9515,0.6029,105.09
6/30/2000,0.9545,0.5971,106.14
7/3/2000,0.9526,0.5996,105.64
7/4/2000,ND,ND,ND
7/5/2000,0.9548,0.5907,106.91
7/6/2000,0.9527,0.5909,107.37
7/7/2000,0.9484,0.5901,107.81
7/10/2000,0.9521,0.5912,107.1
7/11/2000,0.9497,0.5891,106.93
7/12/2000,0.9401,0.589,108.36
7/13/2000,0.9339,0.5855,108.27
7/14/2000,0.9374,0.5847,107.88
7/17/2000,0.9351,0.5855,108.53
7/18/2000,0.9322,0.5844,108.3
7/19/2000,0.9237,0.575,108.2
7/20/2000,0.9292,0.5816,107.89
7/21/2000,0.9343,0.5865,109.08
7/24/2000,0.9314,0.586,108.92
7/25/2000,0.9391,0.5849,109.3
7/26/2000,0.9413,0.5904,109.28
7/27/2000,0.9331,0.5891,109.15
7/28/2000,0.9246,0.5872,109.63
7/31/2000,0.9266,0.5787,109.68
8/1/2000,0.9228,0.5805,109.47
8/2/2000,0.9137,0.583,108.77
8/3/2000,0.9042,0.5844,108.36
8/4/2000,0.9075,0.5832,108.54
8/7/2000,0.9105,0.5862,108.99
8/8/2000,0.9019,0.5868,108.64
8/9/2000,0.8991,0.5786,107.99
8/10/2000,0.9077,0.5818,108.7
8/11/2000,0.9046,0.5795,108.68
8/14/2000,0.9037,0.581,109.52
8/15/2000,0.9135,0.5831,109
8/16/2000,0.9143,0.5897,108.55
8/17/2000,0.9152,0.5935,108.48
8/18/2000,0.9068,0.5905,108.43
8/21/2000,0.9027,0.589,108.53
8/22/2000,0.8965,0.5802,108.34
8/23/2000,0.8967,0.5708,107.02
8/24/2000,0.9028,0.5725,106.89
8/25/2000,0.9024,0.5737,107.17
8/28/2000,0.9002,0.5715,106.45
8/29/2000,0.8966,0.5713,106.2
8/30/2000,0.8924,0.572,106.47
8/31/2000,0.8878,0.5764,106.66
9/1/2000,0.8993,0.5765,105.78
9/4/2000,ND,ND,ND
9/5/2000,0.8876,0.5699,105.88
9/6/2000,0.8702,0.5655,106.08
9/7/2000,0.874,0.5579,105.1
9/8/2000,0.8664,0.5557,106.03
9/11/2000,0.8624,0.559,105.97
9/12/2000,0.8596,0.5586,106.93
9/13/2000,0.864,0.555,107.11
9/14/2000,0.8617,0.549,107.25
9/15/2000,0.8572,0.545,107.33
9/18/2000,0.8523,0.5417,106.87
9/19/2000,0.8514,0.542,107.02
9/20/2000,0.8462,0.5372,106.77
9/21/2000,0.8558,0.5428,106.5
9/22/2000,0.8793,0.5455,107.94
9/25/2000,0.8738,0.549,107.63
9/26/2000,0.8815,0.5506,107.63
9/27/2000,0.8805,0.551,107.44
9/28/2000,0.8826,0.549,107.59
9/29/2000,0.8837,0.5415,107.9
10/2/2000,0.8806,0.545,108.81
10/3/2000,0.8741,0.54,108.66
10/4/2000,0.8726,0.5365,109.29
10/5/2000,0.8685,0.535,109.3
10/6/2000,0.868,0.5339,108.81
10/9/2000,ND,ND,ND
10/10/2000,0.8682,0.5339,107.9
10/11/2000,0.8715,0.536,107.63
10/12/2000,0.8644,0.532,107.58
10/13/2000,0.8568,0.5297,107.67
10/16/2000,0.8489,0.523,108.3
10/17/2000,0.8507,0.5188,108.15
10/18/2000,0.8391,0.5187,107.78
10/19/2000,0.8406,0.521,108.55
10/20/2000,0.84,0.528,109.04
10/23/2000,0.8364,0.5274,108.45
10/24/2000,0.8364,0.5256,108.08
10/25/2000,0.827,0.5191,108.05
10/26/2000,0.8271,0.5185,108.36
10/27/2000,0.8406,0.5233,108.75
10/30/2000,0.8432,0.5235,108.99
10/31/2000,0.8486,0.5181,109.15
11/1/2000,0.8584,0.5227,108.48
11/2/2000,0.8594,0.5208,108.39
11/3/2000,0.8614,0.5249,107.58
11/6/2000,0.8584,0.528,107.34
11/7/2000,0.8583,0.528,107.3
11/8/2000,0.8559,0.5264,107.57
11/9/2000,0.8574,0.5252,107.41
11/10/2000,0.8625,0.522,107.83
11/13/2000,0.8607,0.5205,107.7
11/14/2000,0.8573,0.519,108.15
11/15/2000,0.857,0.5203,108.75
11/16/2000,0.8532,0.5183,109.08
11/17/2000,0.8516,0.519,108.86
11/20/2000,0.8486,0.5134,109.79
11/21/2000,0.8458,0.5112,110.29
11/22/2000,0.8423,0.5194,110.16
11/23/2000,ND,ND,ND
11/24/2000,0.8382,0.5215,111.38
11/27/2000,0.85,0.5261,110.7
11/28/2000,0.8547,0.5223,110.23
11/29/2000,0.8577,0.5228,111.28
11/30/2000,0.8694,0.5262,110.93
12/1/2000,0.8765,0.5372,111.15
12/4/2000,0.8875,0.5431,111.07
12/5/2000,0.8804,0.5405,111
12/6/2000,0.8877,0.5448,110.42
12/7/2000,0.8891,0.547,110.7
12/8/2000,0.8838,0.5445,111.29
12/11/2000,0.8771,0.54,110.77
12/12/2000,0.8775,0.542,111.5
12/13/2000,0.8755,0.538,112.4
12/14/2000,0.8858,0.5397,112.42
12/15/2000,0.8981,0.5458,112.55
12/18/2000,0.8929,0.5416,112.06
12/19/2000,0.8902,0.5435,112.55
12/20/2000,0.9058,0.5491,112.58
12/21/2000,0.9112,0.5533,112.18
12/22/2000,0.923,0.555,112.75
12/25/2000,ND,ND,ND
12/26/2000,0.9292,0.5588,113.62
12/27/2000,0.9304,0.559,114.2
12/28/2000,0.9257,0.5522,114.62
12/29/2000,0.9388,0.556,114.35
1/1/2001,ND,ND,ND
1/2/2001,0.9465,0.5592,114.73
1/3/2001,0.9473,0.5635,114.26
1/4/2001,0.9448,0.5655,115.47
1/5/2001,0.9535,0.5712,116.19
1/8/2001,0.9486,0.566,115.97
1/9/2001,0.9397,0.5628,116.64
1/10/2001,0.9387,0.5572,116.26
1/11/2001,0.952,0.5595,117.56
1/12/2001,0.9486,0.5557,117.76
1/15/2001,ND,ND,ND
1/16/2001,0.9374,0.5549,117.28
1/17/2001,0.9306,0.5514,118.35
1/18/2001,0.9446,0.5562,117.78
1/19/2001,0.9363,0.557,117.23
1/22/2001,0.9374,0.5544,116.62
1/23/2001,0.9389,0.5528,116.95
1/24/2001,0.9258,0.5449,118.18
1/25/2001,0.9219,0.5451,116.91
1/26/2001,0.9213,0.5432,117.16
1/29/2001,0.9181,0.5432,116.67
1/30/2001,0.9264,0.5474,115.75
1/31/2001,0.9308,0.548,116.39
2/1/2001,0.9384,0.554,115.33
2/2/2001,0.9357,0.5521,115.65
2/5/2001,0.9395,0.5508,114.99
2/6/2001,0.9304,0.549,114.88
2/7/2001,0.9331,0.5462,116.21
2/8/2001,0.9184,0.5361,116.3
2/9/2001,0.9267,0.5367,117.57
2/12/2001,0.9287,0.5381,117.62
2/13/2001,0.9204,0.5337,117.3
2/14/2001,0.9197,0.5282,116.65
2/15/2001,0.9057,0.524,115.67
2/16/2001,0.9162,0.5305,115.46
2/19/2001,ND,ND,ND
2/20/2001,0.9096,0.5224,115.57
2/21/2001,0.9077,0.5234,116.45
2/22/2001,0.9069,0.5246,116.53
2/23/2001,0.9095,0.5218,116.15
2/26/2001,0.9093,0.5213,116.63
2/27/2001,0.9128,0.5236,116.2
2/28/2001,0.9212,0.5248,117.28
3/1/2001,0.9291,0.5262,117.33
3/2/2001,0.934,0.5292,119.06
3/5/2001,0.9289,0.5218,119.08
3/6/2001,0.9313,0.517,118.87
3/7/2001,0.9274,0.509,119.86
3/8/2001,0.9281,0.5089,119.51
3/9/2001,0.9315,0.5085,119.71
3/12/2001,0.93,0.5096,120.63
3/13/2001,0.9148,0.5031,120.2
3/14/2001,0.9133,0.4981,120.97
3/15/2001,0.9046,0.4944,122.23
3/16/2001,0.8929,0.494,122.85
3/19/2001,0.8985,0.4984,122.57
3/20/2001,0.9054,0.4997,122.73
3/21/2001,0.897,0.4936,123.62
3/22/2001,0.8881,0.4913,123.84
3/23/2001,0.8926,0.4963,122.64
3/26/2001,0.8955,0.499,122.81
3/27/2001,0.891,0.4963,122.99
3/28/2001,0.8882,0.4936,122.62
3/29/2001,0.8807,0.4921,123.45
3/30/2001,0.8794,0.4881,125.54
4/2/2001,0.8824,0.4828,126.75
4/3/2001,0.893,0.486,125.41
4/4/2001,0.9013,0.4893,125.38
4/5/2001,0.8976,0.4898,124.33
4/6/2001,0.9002,0.4958,124.03
4/9/2001,0.9014,0.4948,124.85
4/10/2001,0.8884,0.4945,124.48
4/11/2001,0.8856,0.5025,124.82
4/12/2001,0.8922,0.5082,123.51
4/13/2001,0.8888,0.5081,124.15
4/16/2001,0.8862,0.5105,124.64
4/17/2001,0.8814,0.5055,123.67
4/18/2001,0.8816,0.499,122.35
4/19/2001,0.8909,0.5085,121.87
4/20/2001,0.9032,0.5178,122.52
4/23/2001,0.896,0.5061,121.68
4/24/2001,0.8946,0.5035,122.08
4/25/2001,0.8972,0.5045,122.21
4/26/2001,0.9011,0.5065,123.13
4/27/2001,0.8924,0.5102,123.76
4/30/2001,0.8874,0.5096,123.57
5/1/2001,0.8937,0.5177,121.92
5/2/2001,0.8925,0.5213,121.72
5/3/2001,0.8891,0.5187,121.19
5/4/2001,0.8934,0.5189,121.05
5/7/2001,0.8916,0.5186,121.34
5/8/2001,0.8848,0.5182,121.66
5/9/2001,0.8845,0.5222,122.25
5/10/2001,0.8792,0.5241,122.71
5/11/2001,0.8759,0.5207,122.5
5/14/2001,0.8748,0.518,123.12
5/15/2001,0.8788,0.5193,123.26
5/16/2001,0.8842,0.5233,123.59
5/17/2001,0.8828,0.5273,122.68
5/18/2001,0.8774,0.5251,123.67
5/21/2001,0.8762,0.529,122.91
5/22/2001,0.8657,0.5231,122.79
5/23/2001,0.8598,0.5188,120.39
5/24/2001,0.857,0.5175,120.15
5/25/2001,0.8577,0.5193,120.75
5/28/2001,ND,ND,ND
5/29/2001,0.8547,0.5166,120.1
5/30/2001,0.8576,0.513,120.27
5/31/2001,0.8455,0.5068,118.88
6/1/2001,0.8452,0.5084,119.13
6/4/2001,0.8449,0.5062,119.5
6/5/2001,0.8504,0.5093,120.27
6/6/2001,0.8452,0.5141,120.35
6/7/2001,0.8506,0.5191,119.91
6/8/2001,0.8505,0.5243,120.6
6/11/2001,0.8425,0.5223,122.02
6/12/2001,0.8479,0.5237,121.74
6/13/2001,0.8536,0.5276,121.89
6/14/2001,0.8598,0.5261,121.42
6/15/2001,0.8628,0.5257,122.97
6/18/2001,0.861,0.5238,123.2
6/19/2001,0.8558,0.521,122.97
6/20/2001,0.8506,0.5182,123.3
6/21/2001,0.8544,0.5178,124.4
6/22/2001,0.857,0.5168,124.25
6/25/2001,0.8611,0.5157,124.02
6/26/2001,0.8623,0.5198,123.82
6/27/2001,0.8621,0.5178,124.25
6/28/2001,0.847,0.511,124.63
6/29/2001,0.8474,0.51,124.73
7/2/2001,0.8455,0.5106,124.22
7/3/2001,0.8477,0.5162,124.48
7/4/2001,ND,ND,ND
7/5/2001,0.837,0.5147,125.77
7/6/2001,0.8465,0.5083,125.85
7/9/2001,0.8474,0.5096,125.43
7/10/2001,0.8557,0.5106,125.53
7/11/2001,0.8614,0.507,124.06
7/12/2001,0.853,0.5048,124.1
7/13/2001,0.8527,0.5074,124.75
7/16/2001,0.8549,0.508,125.44
7/17/2001,0.8549,0.5065,124.89
7/18/2001,0.8701,0.5142,124.35
7/19/2001,0.869,0.5126,123.61
7/20/2001,0.8713,0.5055,122.85
7/23/2001,0.8676,0.5079,124.19
7/24/2001,0.8752,0.508,124
7/25/2001,0.8797,0.5073,123.64
7/26/2001,0.8765,0.5072,123.83
7/27/2001,0.8749,0.5064,123.29
7/30/2001,0.875,0.5057,125.18
7/31/2001,0.8752,0.508,125
8/1/2001,0.8793,0.5167,124.87
8/2/2001,0.8813,0.519,123.72
8/3/2001,0.8843,0.5176,123.46
8/6/2001,0.8802,0.5166,123.85
8/7/2001,0.8775,0.5155,123.83
8/8/2001,0.8778,0.5185,123.2
8/9/2001,0.8886,0.5103,123.03
8/10/2001,0.894,0.513,121.97
8/13/2001,0.8983,0.5174,122.46
8/14/2001,0.9025,0.5196,121.6
8/15/2001,0.9114,0.5268,119.92
8/16/2001,0.9138,0.5274,120.11
8/17/2001,0.9165,0.5354,120.37
8/20/2001,0.9127,0.5323,120.72
8/21/2001,0.9115,0.5297,119.91
8/22/2001,0.9194,0.5362,119.91
8/23/2001,0.9166,0.5338,119.84
8/24/2001,0.9116,0.5311,120.13
8/27/2001,0.9098,0.5285,120.12
8/28/2001,0.9102,0.5292,120.48
8/29/2001,0.9097,0.53,119.79
8/30/2001,0.9154,0.533,119.4
8/31/2001,0.909,0.5277,118.75
9/3/2001,ND,ND,ND
9/4/2001,0.8868,0.5212,119.49
9/5/2001,0.8897,0.5198,120.76
9/6/2001,0.8943,0.523,120.95
9/7/2001,0.9044,0.5199,120.07
9/10/2001,0.8988,0.5135,121.08
9/11/2001,ND,ND,ND
9/12/2001,0.9069,0.5161,119.53
9/13/2001,0.9089,0.5158,118.81
9/14/2001,0.9199,0.5156,117.38
9/17/2001,0.9198,0.5021,117.59
9/18/2001,0.9233,0.4954,117.32
9/19/2001,0.931,0.4929,117.3
9/20/2001,0.9255,0.492,115.89
9/21/2001,0.9099,0.4841,116.73
9/24/2001,0.9135,0.49,117.52
9/25/2001,0.9222,0.4939,117.78
9/26/2001,0.9231,0.4891,117.89
9/27/2001,0.9181,0.4866,119.69
9/28/2001,0.9099,0.4946,119.23
10/1/2001,0.9159,0.4923,120.27
10/2/2001,0.9149,0.4953,120.78
10/3/2001,0.9181,0.4971,120.67
10/4/2001,0.9141,0.4975,120.63
10/5/2001,0.9168,0.506,120.37
10/8/2001,ND,ND,ND
10/9/2001,0.915,0.5009,120.2
10/10/2001,0.9118,0.5016,120.43
10/11/2001,0.9008,0.4985,121.57
10/12/2001,0.9078,0.5015,120.93
10/15/2001,0.9077,0.5135,120.94
10/16/2001,0.9094,0.5136,121.27
10/17/2001,0.9065,0.5139,121.05
10/18/2001,0.9025,0.5087,121.18
10/19/2001,0.8987,0.508,121.15
10/22/2001,0.8906,0.5073,122.45
10/23/2001,0.8893,0.5087,122.83
10/24/2001,0.8925,0.5076,122.86
10/25/2001,0.8965,0.5047,122.72
10/26/2001,0.8921,0.5017,122.99
10/29/2001,0.9037,0.5056,122.08
10/30/2001,0.906,0.5058,122.07
10/31/2001,0.8993,0.503,122.54
11/1/2001,0.9044,0.5086,121.87
11/2/2001,0.9037,0.5077,121.68
11/5/2001,0.8963,0.5076,121.72
11/6/2001,0.8975,0.5131,121.15
11/7/2001,0.8999,0.5152,121.05
11/8/2001,0.891,0.5147,119.98
11/9/2001,0.8935,0.5145,120.25
11/12/2001,ND,ND,ND
11/13/2001,0.8811,0.5199,121.45
11/14/2001,0.8829,0.5186,121.67
11/15/2001,0.8813,0.518,122.4
11/16/2001,0.8849,0.5203,122.67
11/19/2001,0.8781,0.5205,123.27
11/20/2001,0.8832,0.5188,122.62
11/21/2001,0.8781,0.5162,123.19
11/22/2001,ND,ND,ND
11/23/2001,0.877,0.517,124.44
11/26/2001,0.8811,0.519,124.2
11/27/2001,0.8812,0.5217,124.17
11/28/2001,0.8863,0.5213,123.29
11/29/2001,0.8879,0.5176,123.82
11/30/2001,0.8958,0.5203,123.22
12/3/2001,0.8897,0.5183,123.9
12/4/2001,0.8898,0.5155,124.28
12/5/2001,0.8856,0.517,124.4
12/6/2001,0.8916,0.5182,124.83
12/7/2001,0.8905,0.5156,125.66
12/10/2001,0.8884,0.515,126.27
12/11/2001,0.8904,0.5148,126.23
12/12/2001,0.8945,0.5201,126.52
12/13/2001,0.8976,0.5179,126.32
12/14/2001,0.9044,0.5186,127.24
12/17/2001,0.904,0.5176,127.54
12/18/2001,0.9019,0.5157,127.97
12/19/2001,0.8997,0.5132,128.2
12/20/2001,0.8972,0.5047,128.55
12/21/2001,0.8864,0.5075,129.48
12/24/2001,0.8773,0.5086,129.9
12/25/2001,ND,ND,ND
12/26/2001,0.8778,0.508,130.79
12/27/2001,0.8843,0.5075,131.47
12/28/2001,0.8822,0.5112,131.3
12/31/2001,0.8901,0.5117,131.04
1/1/2002,ND,ND,ND
1/2/2002,0.9031,0.5145,132.02
1/3/2002,0.8992,0.5146,131.76
1/4/2002,0.8946,0.5194,131.02
1/7/2002,0.8931,0.5183,130.93
1/8/2002,0.8925,0.5238,132.53
1/9/2002,0.8882,0.5237,132.62
1/10/2002,0.8925,0.5229,132.61
1/11/2002,0.8905,0.521,132.17
1/14/2002,0.8935,0.518,131.83
1/15/2002,0.8913,0.5189,131.14
1/16/2002,0.8834,0.5155,131.77
1/17/2002,0.88,0.5135,132.13
